DATAFLOW,LAST UPDATE,freq,indic_em,unit,age,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:TESEM010(1.0),29/04/26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years,Males,Serbia,2010,60.2,,
ESTAT:TESEM010(1.0),29/04/26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years,Males,Serbia,2011,56.6,,
ESTAT:TESEM010(1.0),29/04/26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years,Males,Serbia,2012,56.4,,
ESTAT:TESEM010(1.0),29/04/26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years,Males,Serbia,2013,59.2,,
ESTAT:TESEM010(1.0),29/04/26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years,Males,Serbia,2014,61.4,,
ESTAT:TESEM010(1.0),29/04/26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years,Males,Serbia,2015,62.8,,
ESTAT:TESEM010(1.0),29/04/26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years,Males,Serbia,2016,65.5,,
ESTAT:TESEM010(1.0),29/04/26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years,Males,Serbia,2017,67.9,,
ESTAT:TESEM010(1.0),29/04/26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years,Males,Serbia,2018,70.1,,
ESTAT:TESEM010(1.0),29/04/26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years,Males,Serbia,2019,70.1,,
ESTAT:TESEM010(1.0),29/04/26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years,Males,Serbia,2020,70.9,,
ESTAT:TESEM010(1.0),29/04/26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years,Males,Serbia,2021,73.6,,
ESTAT:TESEM010(1.0),29/04/26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years,Males,Serbia,2022,75.8,,
ESTAT:TESEM010(1.0),29/04/26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years,Males,Serbia,2023,75.9,,
ESTAT:TESEM010(1.0),29/04/26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years,Males,Serbia,2024,77.2,,
ESTAT:TESEM010(1.0),29/04/26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years,Males,Serbia,2025,77.3,,
ESTAT:TESEM010(1.0),29/04/26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years,Males,Sweden,2005,80.6,,
ESTAT:TESEM010(1.0),29/04/26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years,Males,Sweden,2006,81.5,,
ESTAT:TESEM010(1.0),29/04/26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years,Males,Sweden,2007,82.9,,
ESTAT:TESEM010(1.0),29/04/26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years,Males,Sweden,2008,83.3,,
ESTAT:TESEM010(1.0),29/04/26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years,Males,Sweden,2009,80.7,,
ESTAT:TESEM010(1.0),29/04/26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years,Males,Sweden,2010,80.9,,
ESTAT:TESEM010(1.0),29/04/26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years,Males,Sweden,2011,82.0,,
ESTAT:TESEM010(1.0),29/04/26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years,Males,Sweden,2012,81.7,,
ESTAT:TESEM010(1.0),29/04/26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years,Males,Sweden,2013,82.0,,
ESTAT:TESEM010(1.0),29/04/26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years,Males,Sweden,2014,82.0,,
ESTAT:TESEM010(1.0),29/04/26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years,Males,Sweden,2015,82.3,,
ESTAT:TESEM010(1.0),29/04/26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years,Males,Sweden,2016,82.8,,
ESTAT:TESEM010(1.0),29/04/26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years,Males,Sweden,2017,83.6,,
ESTAT:TESEM010(1.0),29/04/26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years,Males,Sweden,2018,84.2,,
ESTAT:TESEM010(1.0),29/04/26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years,Males,Sweden,2019,84.3,,
ESTAT:TESEM010(1.0),29/04/26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years,Males,Sweden,2020,82.8,,
ESTAT:TESEM010(1.0),29/04/26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years,Males,Sweden,2021,83.1,,
ESTAT:TESEM010(1.0),29/04/26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years,Males,Sweden,2022,84.8,,
ESTAT:TESEM010(1.0),29/04/26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years,Males,Sweden,2023,84.9,,
ESTAT:TESEM010(1.0),29/04/26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years,Males,Sweden,2024,83.9,,
ESTAT:TESEM010(1.0),29/04/26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years,Males,Sweden,2025,83.7,,
ESTAT:TESEM010(1.0),29/04/26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years,Males,Slovenia,2009,75.0,,
ESTAT:TESEM010(1.0),29/04/26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years,Males,Slovenia,2010,73.1,,
ESTAT:TESEM010(1.0),29/04/26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years,Males,Slovenia,2011,71.1,,
ESTAT:TESEM010(1.0),29/04/26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years,Males,Slovenia,2012,71.1,,
ESTAT:TESEM010(1.0),29/04/26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years,Males,Slovenia,2013,70.6,,
ESTAT:TESEM010(1.0),29/04/26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years,Males,Slovenia,2014,71.0,,
ESTAT:TESEM010(1.0),29/04/26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years,Males,Slovenia,2015,72.7,,
ESTAT:TESEM010(1.0),29/04/26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years,Males,Slovenia,2016,72.7,,
ESTAT:TESEM010(1.0),29/04/26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years,Males,Slovenia,2017,76.2,,
ESTAT:TESEM010(1.0),29/04/26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years,Males,Slovenia,2018,78.3,,
ESTAT:TESEM010(1.0),29/04/26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years,Males,Slovenia,2019,79.0,,
ESTAT:TESEM010(1.0),29/04/26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years,Males,Slovenia,2020,77.6,,
ESTAT:TESEM010(1.0),29/04/26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years,Males,Slovenia,2021,79.3,,
ESTAT:TESEM010(1.0),29/04/26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years,Males,Slovenia,2022,81.2,,
ESTAT:TESEM010(1.0),29/04/26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years,Males,Slovenia,2023,80.4,,
ESTAT:TESEM010(1.0),29/04/26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years,Males,Slovenia,2024,81.1,,
ESTAT:TESEM010(1.0),29/04/26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years,Males,Slovenia,2025,80.6,,
ESTAT:TESEM010(1.0),29/04/26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years,Males,Slovakia,2009,74.2,,
ESTAT:TESEM010(1.0),29/04/26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years,Males,Slovakia,2010,71.5,,
ESTAT:TESEM010(1.0),29/04/26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years,Males,Slovakia,2011,72.1,b,
ESTAT:TESEM010(1.0),29/04/26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years,Males,Slovakia,2012,72.4,,
ESTAT:TESEM010(1.0),29/04/26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years,Males,Slovakia,2013,71.8,,
ESTAT:TESEM010(1.0),29/04/26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years,Males,Slovakia,2014,72.7,,
ESTAT:TESEM010(1.0),29/04/26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years,Males,Slovakia,2015,74.5,,
ESTAT:TESEM010(1.0),29/04/26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years,Males,Slovakia,2016,76.4,,
ESTAT:TESEM010(1.0),29/04/26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years,Males,Slovakia,2017,77.0,,
ESTAT:TESEM010(1.0),29/04/26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years,Males,Slovakia,2018,78.8,,
ESTAT:TESEM010(1.0),29/04/26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years,Males,Slovakia,2019,79.4,,
ESTAT:TESEM010(1.0),29/04/26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years,Males,Slovakia,2020,78.2,,
ESTAT:TESEM010(1.0),29/04/26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years,Males,Slovakia,2021,78.9,,
ESTAT:TESEM010(1.0),29/04/26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years,Males,Slovakia,2022,80.7,,
ESTAT:TESEM010(1.0),29/04/26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years,Males,Slovakia,2023,81.3,,
ESTAT:TESEM010(1.0),29/04/26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years,Males,Slovakia,2024,82.5,,
ESTAT:TESEM010(1.0),29/04/26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years,Males,Slovakia,2025,82.4,,
ESTAT:TESEM010(1.0),29/04/26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years,Males,Türkiye,2009,70.4,,
ESTAT:TESEM010(1.0),29/04/26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years,Males,Türkiye,2010,72.7,,
ESTAT:TESEM010(1.0),29/04/26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years,Males,Türkiye,2011,75.1,,
ESTAT:TESEM010(1.0),29/04/26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years,Males,Türkiye,2012,75.0,,
ESTAT:TESEM010(1.0),29/04/26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years,Males,Türkiye,2013,75.3,,
ESTAT:TESEM010(1.0),29/04/26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years,Males,Türkiye,2014,75.0,b,
ESTAT:TESEM010(1.0),29/04/26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years,Males,Türkiye,2015,75.3,,
ESTAT:TESEM010(1.0),29/04/26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years,Males,Türkiye,2016,75.5,,
ESTAT:TESEM010(1.0),29/04/26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years,Males,Türkiye,2017,76.1,,
ESTAT:TESEM010(1.0),29/04/26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years,Males,Türkiye,2018,76.0,,
ESTAT:TESEM010(1.0),29/04/26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years,Males,Türkiye,2019,73.2,,
ESTAT:TESEM010(1.0),29/04/26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years,Males,Türkiye,2020,70.1,,
ESTAT:TESEM010(1.0),29/04/26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years,Males,Türkiye,2021,73.6,b,
ESTAT:TESEM010(1.0),29/04/26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years,Males,Türkiye,2022,75.9,,
ESTAT:TESEM010(1.0),29/04/26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years,Males,Türkiye,2023,76.5,,
ESTAT:TESEM010(1.0),29/04/26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years,Males,Türkiye,2024,77.5,,
